ID,Область,Громада,Населений пункт,Вулиця,"SUM of Сума компенсації, грн",COUNTA of Тип заяви
c8d0af325f964219d41df36aaa184d17,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",вул. Набережна,"3282049,00",7
c6cf0e2f863b07f0374019f2a701c004,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",вул. Партизанська,"8142942,00",9
16c402c48b388c2d91980b41d6ee9cfc,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",вул. Південна,"3794995,70",3
e9c449b92c44f12837545c446119746c,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",вул. Поштова,"4577163,20",6
ffe51ee49d9442c62fdc55f4a0d5a88e,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",вул. Рокотянського,"15363950,70",11
2121151fe9994feb6738d39825bf115d,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",вул. Середня,"0,00",3
a16e334bd27d023f93ffbbf9d69b4d2b,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",вул. Центральна,"5666488,10",9
b310c363edbc9d8757f6157e5160ad89,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",вул. Широка,"6558691,00",7
551dccb5a7c58e8cab45d812a05f5e7e,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",пров. Верхній,"2106219,00",3
fb4197ea200d9d3a898996d181a698c0,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",пров. Восьмого Березня,"1316604,50",3
9765c38695ac12fbc48e30768b6ef084,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",пров. Залізничний,"2557511,00",1
177be52052f80e61685924a39ad74275,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",пров. Кишканя,"0,00",1
abc6eb34851b68743c286f763c47deeb,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",пров. Кленовий,"3684870,50",3
72f704d0a67491018442e29497650e7e,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",пров. Луговий,"1842275,10",5
0860453175c4808e06b9d84b21357c16,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",пров. Мирний,"1695094,50",4
12d8760013fb7a3f3ddb857ae2cde0e6,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",пров. Новий,"4433740,00",9
2c6e719c671616971abd238f546b628a,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",пров. Північний,"0,00",1
16bbe7e973fa9636732ba00a06ff823b,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",пров. Світлий,"0,00",5
5d5d1d416d55e94c273a4d0a2514a9ba,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",пров. Середній,"9145940,50",6
d086286a5cb861bcd80fbfabd6b21013,Донецька обл.,Удачненська,"с. Сергіївка, Удачненська ТГ",пров. Травневий,"0,00",3
b14c7621caa5ded6be9c8d1c2f133b54,Донецька обл.,Удачненська,смт Удачне,вул. Центральна,"1665969,00",1
33f1e5b8bcf61b9624a9f383fac7248a,Донецька обл.,Удачненська,смт. Удачне,вул. Залізнична,"1538908,00",1
408d2758768308bb7e7a9e2ccc146367,Донецька обл.,Удачненська,сщ. Удачне,вул. Дульченко,"3597006,74",3
04f3427127a61f9cc20b5730ac49c30a,Донецька обл.,Удачненська,сщ. Удачне,вул. Залізнична,"20770226,69",14
634a6bc34cbb23834a1b46e169a27763,Донецька обл.,Удачненська,сщ. Удачне,вул. Затишна,"30596037,20",23
e6af013075a0717af486f1518bdffc70,Донецька обл.,Удачненська,сщ. Удачне,вул. Південна,"26125952,10",29
1f9c2584f9f7c2264b16191cca7e5194,Донецька обл.,Удачненська,сщ. Удачне,вул. Північна,"42961813,10",31
41cd839fdf580e6ec3a40832cf810fa5,Донецька обл.,Удачненська,сщ. Удачне,вул. Східна,"40603290,60",40
11e85fe238a34cc453ed282074bb5186,Донецька обл.,Удачненська,сщ. Удачне,вул. Центральна,"34791737,95",28
c1d03cf2124c0a7b060a8bcca9bc174e,Донецька обл.,Удачненська,сщ. Удачне,пл. 40 років Перемоги,"21176169,17",22
9727a0cfca55c18a209d1c91507b87da,Донецька обл.,Удачненська,сщ. Удачне,пров. Весняний,"5846452,40",3
8eb8fe93fcaf622bb0b4e87a4cb5f311,Донецька обл.,Удачненська,сщ. Удачне,пров. Виноградний,"8956609,80",5
670304f832aeae7c25c4325e94eee6d0,Донецька обл.,Удачненська,сщ. Удачне,пров. Вишневий,"5801711,00",5
3458263f7e6e927196ba39601c40c170,Донецька обл.,Удачненська,сщ. Удачне,пров. Енергетиків,"25430063,28",27
fe6a73320d0e61c546a6d0064fac306e,Донецька обл.,Удачненська,сщ. Удачне,пров. Західний,"14149265,70",8
aae7d14d08fe0e9e210d5b551068a684,Донецька обл.,Удачненська,сщ. Удачне,пров. Калиновий,"5397217,30",5
48cb57f92324cdcffd02649bce512d9a,Донецька обл.,Удачненська,сщ. Удачне,пров. Механізаторів,"2893840,40",9
e528df7eae98560c4a2f6889524de7f1,Донецька обл.,Удачненська,сщ. Удачне,пров. Миру,"25735927,90",16
0fd97f83c1d39911c9c9b24146617bdf,Донецька обл.,Удачненська,сщ. Удачне,пров. Мостовий,"7411757,60",7
24c2145e72fc4a3bb70abd35c3f5cd2d,Донецька обл.,Удачненська,сщ. Удачне,пров. Привокзальний,"7995394,40",4
958a3fc10bc4788dff13ff1420d72bc5,Донецька обл.,Удачненська,сщ. Удачне,пров. Садовий,"5863364,30",5
2d3e4d939f95e914f3a373378ff0801d,Донецька обл.,Удачненська,сщ. Удачне,пров. Сонячний,"0,00",1
82739fb2abeef20245694a04d6f6745a,Донецька обл.,Удачненська,сщ. Удачне,пров. Тихий,"8090774,40",5
bd0dd9747d4040d3fa442f2a7807828a,Донецька обл.,Удачненська,сщ. Удачне,пров. Шевченка,"11310402,50",7
4c40b4257e3dd5d573577c5bdd4263d1,Донецька обл.,Удачненська,сщ. Удачне,пров. Широкий,"8889108,00",8
cf89376e7c75ca6860fd084aa254b408,Донецька обл.,Удачненська,сщ. Удачне,пров. Шкільний,"7165844,70",5
ec9bcfc8c3830d8ee643bd9637ac4994,Донецька обл.,Часовоярська,м. Часів Яр, Жемчужне сщ.,"0,00",1
62745fda7cb04f1389f68a4ce860e88a,Донецька обл.,Часовоярська,м. Часів Яр, сщ.Південний,"0,00",1
5af653b8999dc4dca9bee13b4265c3e0,Донецька обл.,Часовоярська,м. Часів Яр,вул. Бахмутська,"26048850,70",27
f33ec47cc013d1a64ba47e8d8141d736,Донецька обл.,Часовоярська,м. Часів Яр,вул. Борисоглібська,"326939126,36",320
1350efa39b8bd87a76cc16850457ba02,Донецька обл.,Часовоярська,м. Часів Яр,вул. Вербна,"5903014,69",7
390d8f0869f8421972529500142d7c6c,Донецька обл.,Часовоярська,м. Часів Яр,вул. Вернадського Володимира,"0,00",1
a7c03587d075eb76c4fac19b4fa0e635,Донецька обл.,Часовоярська,м. Часів Яр,вул. Весняна,"1498870,40",2
d302d4cd431e84ba451e5ad9b82d280b,Донецька обл.,Часовоярська,м. Часів Яр,вул. Виноградна,"11301688,30",11
11f7b479b5b731fe1bea63a60e568d41,Донецька обл.,Часовоярська,м. Часів Яр,вул. Високовольтна,"0,00",5
4e6a90329dc3f6071173a20267091190,Донецька обл.,Часовоярська,м. Часів Яр,вул. Вишнева,"32339551,89",36
7d07cb7e58b72f1bfa377a6eef28ca27,Донецька обл.,Часовоярська,м. Часів Яр,вул. Вогнетривка,"1557002,40",4
5fced246f2d3d0cbf08c03a74c183aac,Донецька обл.,Часовоярська,м. Часів Яр,вул. Вокзальна,"11443074,20",18
f0a73b2c6c3d9630c3a3ccd44703d00e,Донецька обл.,Часовоярська,м. Часів Яр,вул. Волонтерська,"61733931,73",63
feb5f0b0eb8ae96a303e2dd47df2350e,Донецька обл.,Часовоярська,м. Часів Яр,вул. Гвардійська,"3372883,50",11
3ff0134f4c12674f865c3e3c5b71b809,Донецька обл.,Часовоярська,м. Часів Яр,вул. Героїчна,"13172297,74",16
c1409b7ae6a28cdf2ca9cc90ae38342c,Донецька обл.,Часовоярська,м. Часів Яр,вул. Гетьманська,"4733150,70",5
fea4c8f2875139d1ae6d892818627d4e,Донецька обл.,Часовоярська,м. Часів Яр,вул. Гірників,"2913291,60",4
0d422faad1c64cd05401576422878b6b,Донецька обл.,Часовоярська,м. Часів Яр,вул. Горбатого,"11428880,86",8
f9c5f12161dd706ad75f036304e0d4db,Донецька обл.,Часовоярська,м. Часів Яр,вул. Горького,"16812906,50",15
082e6d4fcc563a63d38371b2aece51d8,Донецька обл.,Часовоярська,м. Часів Яр,вул. Громадська,"9169634,75",14
ee66c216a1aa892f0816ab7ab693d367,Донецька обл.,Часовоярська,м. Часів Яр,вул. Громової,"2480406,80",6
eb2644979e751faf88cd610bac184359,Донецька обл.,Часовоярська,м. Часів Яр,вул. Грушева,"4314602,80",4
ac808023e48e2a265229ee12e510d0bf,Донецька обл.,Часовоярська,м. Часів Яр,вул. Дачна,"4266834,20",9
49879226d8de4b06302938a6c93a88b8,Донецька обл.,Часовоярська,м. Часів Яр,вул. Джерельна,"2570120,40",7
f65dc5465393dcf73e1ff77e00354f63,Донецька обл.,Часовоярська,м. Часів Яр,вул. Дзюби Iвана,"2560429,20",13
a574242ef84002d0115a869621feae41,Донецька обл.,Часовоярська,м. Часів Яр,вул. Дніпровська,"208450399,24",223
ce9dc7489297f19199bf79106e248616,Донецька обл.,Часовоярська,м. Часів Яр,вул. Добролюбова,"2836782,55",2
1820bd178ccd3dd81e1171f24ed1423f,Донецька обл.,Часовоярська,м. Часів Яр,вул. Донецька,"25375207,50",22
325b7e2289991b8862602dfc13b407c2,Донецька обл.,Часовоярська,м. Часів Яр,вул. Дорошенка Петра гетьмана,"0,00",1
eeb3148b64b65413cbf5193d76742193,Донецька обл.,Часовоярська,м. Часів Яр,вул. Дружби,"3699469,40",5
3aece04a6765c33cd53c3541eef81c3e,Донецька обл.,Часовоярська,м. Часів Яр,вул. Дубровського Георгія,"11147127,81",11
53736ca183b407626eb4f5cbabb64149,Донецька обл.,Часовоярська,м. Часів Яр,вул. Енергетична,"0,00",3
2b03f4680b35ee4e6057854dee3fb510,Донецька обл.,Часовоярська,м. Часів Яр,вул. Журавлина,"0,00",1
e7a416f69f37bc63181d87f4e0688c5e,Донецька обл.,Часовоярська,м. Часів Яр,вул. Заводська,"4446368,53",8
62aa52150a1247482f71fd23d56c2ec6,Донецька обл.,Часовоярська,м. Часів Яр,вул. Загородня,"5973029,10",10
bd117014c19e7ed2c8d4815ced779243,Донецька обл.,Часовоярська,м. Часів Яр,вул. Залізнична,"2366657,40",6
fdcda262dd8cca0d5803b3d6c102cb3c,Донецька обл.,Часовоярська,м. Часів Яр,вул. Затишна,"2726490,00",5
9586fde87a93c232837660dde7b73741,Донецька обл.,Часовоярська,м. Часів Яр,вул. Захисникiв України,"4864115,20",13
480378e2cd58d41e71d287d240f60879,Донецька обл.,Часовоярська,м. Часів Яр,вул. Західна,"0,00",1
c3a7fd6fb8fdf83f9d0047b1edf18a1e,Донецька обл.,Часовоярська,м. Часів Яр,вул. Збройних Сил України,"41379385,38",33
d932d56299a51fc39371008e3d2b517c,Донецька обл.,Часовоярська,м. Часів Яр,вул. Зоряна,"1890366,40",7
3684d561d21851c2be39b400c6182067,Донецька обл.,Часовоярська,м. Часів Яр,вул. Калинова,"3763292,75",7
84dddc63159e0ced1d4216f3bde47968,Донецька обл.,Часовоярська,м. Часів Яр,вул. Кам'янка,"6348420,80",7
04015e0814599a98b6f5cf161591d5b8,Донецька обл.,Часовоярська,м. Часів Яр,вул. Каштанова,"55020500,53",47
f00ba2aa334567e67a0dd427c3d8fd3d,Донецька обл.,Часовоярська,м. Часів Яр,вул. Квіткова,"2327003,00",8
d3168b5250e58964c7e7eb62b6600fa3,Донецька обл.,Часовоярська,м. Часів Яр,вул. Київська,"5574761,90",11
